Timestamp;Name;Position;Rotation;Grabbed
15,33479;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
93,2841;Left Hand Presence Physics;(0.06, 0.61, 6.43);(16.64, 236.57, 5.45)
93,2841;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
93,2841;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
93,78539;Right Hand Presence Physics;(-0.12, 0.63, 6.36);(0.49, 229.27, 15.01)
93,78539;Left Hand Presence Physics;(0.16, 0.61, 6.37);(15.56, 236.21, 5.39)
93,78539;Right Hand Presence Physics;(-0.12, 0.63, 6.36);(0.49, 229.27, 15.01)
93,78539;Left Hand Presence Physics;(0.16, 0.61, 6.37);(15.56, 236.21, 5.39)
93,78539;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
93,78539;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
94,28646;Right Hand Presence Physics;(-0.41, 0.62, 6.19);(359.63, 220.20, 19.35)
94,28646;Left Hand Presence Physics;(-0.16, 0.61, 6.22);(15.33, 233.82, 9.42)
94,28646;Right Hand Presence Physics;(-0.41, 0.62, 6.19);(359.63, 220.20, 19.35)
94,28646;Left Hand Presence Physics;(-0.16, 0.61, 6.22);(15.33, 233.82, 9.42)
94,28646;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
94,28646;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
94,78799;Right Hand Presence Physics;(-0.25, 0.65, 6.08);(0.52, 213.70, 18.48)
94,78799;Left Hand Presence Physics;(-0.02, 0.64, 6.13);(16.61, 228.96, 9.67)
94,78799;Right Hand Presence Physics;(-0.25, 0.65, 6.08);(0.52, 213.70, 18.48)
94,78799;Left Hand Presence Physics;(-0.02, 0.64, 6.13);(16.61, 228.96, 9.67)
94,78799;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
94,78799;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
95,28971;Right Hand Presence Physics;(-0.16, 0.61, 5.99);(1.30, 212.51, 18.86)
95,28971;Left Hand Presence Physics;(0.07, 0.60, 6.05);(16.66, 227.59, 9.55)
95,28971;Right Hand Presence Physics;(-0.16, 0.61, 5.99);(1.30, 212.51, 18.86)
95,28971;Left Hand Presence Physics;(0.07, 0.60, 6.05);(16.66, 227.59, 9.55)
95,28971;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
95,28971;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
95,80338;Right Hand Presence Physics;(-0.17, 0.58, 5.98);(5.83, 213.85, 20.26)
95,80338;Left Hand Presence Physics;(0.07, 0.59, 6.05);(17.81, 228.56, 10.80)
95,80338;Right Hand Presence Physics;(-0.17, 0.58, 5.98);(5.83, 213.85, 20.26)
95,80338;Left Hand Presence Physics;(0.07, 0.59, 6.05);(17.81, 228.56, 10.80)
95,80338;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
95,80338;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
96,30572;Right Hand Presence Physics;(-0.21, 0.62, 5.88);(4.39, 213.09, 26.24)
96,30572;Left Hand Presence Physics;(0.08, 0.60, 6.04);(16.18, 221.17, 10.05)
96,30572;Right Hand Presence Physics;(-0.21, 0.62, 5.88);(4.39, 213.09, 26.24)
96,30572;Left Hand Presence Physics;(0.08, 0.60, 6.04);(16.18, 221.17, 10.05)
96,30572;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
96,30572;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
96,80638;Right Hand Presence Physics;(-0.23, 0.65, 5.78);(1.64, 211.30, 28.40)
96,80638;Left Hand Presence Physics;(0.13, 0.63, 6.03);(11.62, 204.78, 8.71)
96,80638;Right Hand Presence Physics;(-0.23, 0.65, 5.78);(1.64, 211.30, 28.40)
96,80638;Left Hand Presence Physics;(0.13, 0.63, 6.03);(11.62, 204.78, 8.71)
96,80638;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
96,80638;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
97,30721;Right Hand Presence Physics;(-0.17, 0.62, 5.69);(1.47, 211.20, 40.13)
97,30721;Left Hand Presence Physics;(0.24, 0.63, 6.01);(12.20, 194.98, 6.17)
97,30721;Right Hand Presence Physics;(-0.17, 0.62, 5.69);(1.47, 211.20, 40.13)
97,30721;Left Hand Presence Physics;(0.24, 0.63, 6.01);(12.20, 194.98, 6.17)
97,30721;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
97,30721;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
97,8082;Right Hand Presence Physics;(-0.13, 0.59, 5.67);(1.36, 200.47, 41.47)
97,8082;Left Hand Presence Physics;(0.19, 0.63, 5.98);(12.86, 192.62, 7.92)
97,8082;Right Hand Presence Physics;(-0.13, 0.59, 5.67);(1.36, 200.47, 41.47)
97,8082;Left Hand Presence Physics;(0.19, 0.63, 5.98);(12.86, 192.62, 7.92)
97,8082;Rubber Cube;(-0.21, 0.57, 5.44);(326.29, 179.85, 180.00);False
97,8082;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
98,30994;Right Hand Presence Physics;(-0.10, 0.61, 5.69);(359.49, 196.42, 41.56)
98,30994;Left Hand Presence Physics;(0.20, 0.63, 5.98);(11.91, 190.53, 7.32)
98,30994;Right Hand Presence Physics;(-0.10, 0.61, 5.69);(359.49, 196.42, 41.56)
98,30994;Left Hand Presence Physics;(0.20, 0.63, 5.98);(11.91, 190.53, 7.32)
98,30994;Rubber Cube;(-0.21, 0.08, 5.20);(275.03, 358.97, 0.01);False
98,30994;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
98,81069;Right Hand Presence Physics;(0.19, 0.61, 5.69);(358.56, 169.49, 43.54)
98,81069;Left Hand Presence Physics;(0.30, 0.63, 6.01);(12.10, 178.13, 8.41)
98,81069;Right Hand Presence Physics;(0.19, 0.61, 5.69);(358.56, 169.49, 43.54)
98,81069;Left Hand Presence Physics;(0.30, 0.63, 6.01);(12.10, 178.13, 8.41)
98,81069;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
98,81069;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
99,31236;Right Hand Presence Physics;(0.29, 0.61, 5.70);(345.23, 163.29, 58.22)
99,31236;Left Hand Presence Physics;(0.35, 0.63, 6.02);(11.13, 174.00, 10.31)
99,31236;Right Hand Presence Physics;(0.29, 0.61, 5.70);(345.23, 163.29, 58.22)
99,31236;Left Hand Presence Physics;(0.35, 0.63, 6.02);(11.13, 174.00, 10.31)
99,31236;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
99,31236;Metal Cube;(0.25, 0.54, 5.64);(15.88, 357.08, 16.22);False
99,81367;Right Hand Presence Physics;(0.32, 0.60, 5.72);(0.49, 159.21, 46.76)
99,81367;Left Hand Presence Physics;(0.36, 0.62, 6.03);(11.42, 173.10, 10.56)
99,81367;Right Hand Presence Physics;(0.32, 0.60, 5.72);(0.49, 159.21, 46.76)
99,81367;Left Hand Presence Physics;(0.36, 0.62, 6.03);(11.42, 173.10, 10.56)
99,81367;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
99,81367;Metal Cube;(0.19, 0.58, 5.56);(319.96, 313.44, 66.85);False
100,316;Right Hand Presence Physics;(0.31, 0.61, 5.73);(359.82, 158.67, 45.83)
100,316;Left Hand Presence Physics;(0.35, 0.63, 6.02);(10.80, 174.75, 9.57)
100,316;Right Hand Presence Physics;(0.31, 0.61, 5.73);(359.82, 158.67, 45.83)
100,316;Left Hand Presence Physics;(0.35, 0.63, 6.02);(10.80, 174.75, 9.57)
100,316;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
100,316;Metal Cube;(0.14, 0.55, 5.56);(0.00, 298.47, 90.00);False
100,8165;Right Hand Presence Physics;(0.24, 0.63, 5.78);(357.59, 158.75, 43.73)
100,8165;Left Hand Presence Physics;(0.36, 0.66, 6.00);(4.02, 167.69, 6.60)
100,8165;Right Hand Presence Physics;(0.24, 0.63, 5.78);(357.59, 158.75, 43.73)
100,8165;Left Hand Presence Physics;(0.36, 0.66, 6.00);(4.02, 167.69, 6.60)
100,8165;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
100,8165;Metal Cube;(0.14, 0.55, 5.56);(0.00, 298.47, 90.00);False
101,3181;Right Hand Presence Physics;(0.13, 0.58, 5.65);(327.46, 166.27, 64.62)
101,3181;Left Hand Presence Physics;(0.32, 0.64, 6.01);(9.90, 169.91, 3.31)
101,3181;Right Hand Presence Physics;(0.13, 0.58, 5.65);(327.46, 166.27, 64.62)
101,3181;Left Hand Presence Physics;(0.32, 0.64, 6.01);(9.90, 169.91, 3.31)
101,3181;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
101,3181;Metal Cube;(0.14, 0.55, 5.56);(0.00, 298.47, 90.00);False
101,8186;Right Hand Presence Physics;(0.02, 0.57, 5.64);(5.83, 180.11, 40.21)
101,8186;Left Hand Presence Physics;(0.25, 0.65, 5.98);(9.37, 177.73, 1.45)
101,8186;Right Hand Presence Physics;(0.02, 0.57, 5.64);(5.83, 180.11, 40.21)
101,8186;Left Hand Presence Physics;(0.25, 0.65, 5.98);(9.37, 177.73, 1.45)
101,8186;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
101,8186;Metal Cube;(0.14, 0.55, 5.56);(0.00, 298.47, 90.00);False
102,3196;Right Hand Presence Physics;(0.19, 0.59, 5.64);(336.55, 228.49, 348.25)
102,3196;Left Hand Presence Physics;(0.32, 0.64, 6.01);(10.88, 168.54, 1.69)
102,3196;Right Hand Presence Physics;(0.19, 0.59, 5.64);(336.55, 228.49, 348.25)
102,3196;Left Hand Presence Physics;(0.32, 0.64, 6.01);(10.88, 168.54, 1.69)
102,3196;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
102,3196;Metal Cube;(0.16, 0.55, 5.54);(3.35, 323.64, 90.00);False
102,8217;Right Hand Presence Physics;(0.25, 0.59, 5.63);(10.67, 151.03, 23.26)
102,8217;Left Hand Presence Physics;(0.35, 0.64, 6.02);(11.21, 166.43, 2.21)
102,8217;Right Hand Presence Physics;(0.25, 0.59, 5.63);(10.67, 151.03, 23.26)
102,8217;Left Hand Presence Physics;(0.35, 0.64, 6.02);(11.21, 166.43, 2.21)
102,8217;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
102,8217;Metal Cube;(0.16, 0.55, 5.54);(0.00, 325.50, 90.00);False
103,3226;Right Hand Presence Physics;(0.03, 0.60, 5.52);(337.70, 326.13, 339.74)
103,3226;Left Hand Presence Physics;(0.36, 0.63, 6.01);(13.09, 166.88, 3.74)
103,3226;Right Hand Presence Physics;(0.03, 0.60, 5.52);(337.70, 326.13, 339.74)
103,3226;Left Hand Presence Physics;(0.36, 0.63, 6.01);(13.09, 166.88, 3.74)
103,3226;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
103,3226;Metal Cube;(0.16, 0.55, 5.53);(356.00, 325.50, 90.00);False
103,8273;Right Hand Presence Physics;(0.07, 0.60, 5.49);(343.81, 326.19, 339.48)
103,8273;Left Hand Presence Physics;(0.35, 0.63, 6.01);(13.85, 165.66, 1.79)
103,8273;Right Hand Presence Physics;(0.07, 0.60, 5.49);(343.81, 326.19, 339.48)
103,8273;Left Hand Presence Physics;(0.35, 0.63, 6.01);(13.85, 165.66, 1.79)
103,8273;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
103,8273;Metal Cube;(0.17, 0.55, 5.54);(0.00, 325.54, 89.67);False
104,339;Right Hand Presence Physics;(0.20, 0.60, 5.52);(339.82, 314.54, 339.76)
104,339;Left Hand Presence Physics;(0.36, 0.63, 6.02);(13.58, 163.41, 2.40)
104,339;Right Hand Presence Physics;(0.20, 0.60, 5.52);(339.82, 314.54, 339.76)
104,339;Left Hand Presence Physics;(0.36, 0.63, 6.02);(13.58, 163.41, 2.40)
104,339;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
104,339;Metal Cube;(0.27, 0.55, 5.60);(0.00, 314.46, 90.00);False
104,84;Right Hand Presence Physics;(0.40, 0.60, 5.65);(348.00, 291.12, 339.85)
104,84;Left Hand Presence Physics;(0.41, 0.62, 6.05);(13.72, 159.15, 4.67)
104,84;Right Hand Presence Physics;(0.40, 0.60, 5.65);(348.00, 291.12, 339.85)
104,84;Left Hand Presence Physics;(0.41, 0.62, 6.05);(13.72, 159.15, 4.67)
104,84;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
104,84;Metal Cube;(0.43, 0.55, 5.76);(0.00, 290.57, 90.00);False
105,3411;Right Hand Presence Physics;(0.36, 0.59, 5.68);(5.83, 155.24, 42.51)
105,3411;Left Hand Presence Physics;(0.41, 0.62, 6.04);(13.79, 160.55, 2.56)
105,3411;Right Hand Presence Physics;(0.36, 0.59, 5.68);(5.83, 155.24, 42.51)
105,3411;Left Hand Presence Physics;(0.41, 0.62, 6.04);(13.79, 160.55, 2.56)
105,3411;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
105,3411;Metal Cube;(0.47, 0.55, 5.81);(0.00, 290.57, 90.00);False
105,8425;Right Hand Presence Physics;(0.47, 0.61, 5.87);(337.89, 124.58, 73.93)
105,8425;Left Hand Presence Physics;(0.43, 0.61, 6.05);(16.82, 156.31, 5.22)
105,8425;Right Hand Presence Physics;(0.47, 0.61, 5.87);(337.89, 124.58, 73.93)
105,8425;Left Hand Presence Physics;(0.43, 0.61, 6.05);(16.82, 156.31, 5.22)
105,8425;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
105,8425;Metal Cube;(0.47, 0.55, 5.82);(3.85, 290.64, 79.90);False
106,344;Right Hand Presence Physics;(0.42, 0.55, 5.78);(358.93, 133.22, 82.43)
106,344;Left Hand Presence Physics;(0.44, 0.60, 6.07);(17.90, 155.07, 4.47)
106,344;Right Hand Presence Physics;(0.42, 0.55, 5.78);(358.93, 133.22, 82.43)
106,344;Left Hand Presence Physics;(0.44, 0.60, 6.07);(17.90, 155.07, 4.47)
106,344;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
106,344;Metal Cube;(0.21, 0.23, 6.57);(322.50, 235.72, 234.19);False
106,8469;Right Hand Presence Physics;(0.20, 0.60, 5.74);(6.87, 166.54, 319.43)
106,8469;Left Hand Presence Physics;(0.39, 0.61, 6.01);(15.77, 165.58, 6.16)
106,8469;Right Hand Presence Physics;(0.20, 0.60, 5.74);(6.87, 166.54, 319.43)
106,8469;Left Hand Presence Physics;(0.39, 0.61, 6.01);(15.77, 165.58, 6.16)
106,8469;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
106,8469;Metal Cube;(-0.32, 0.13, 7.83);(12.66, 191.07, 328.70);False
107,35;Right Hand Presence Physics;(0.33, 0.65, 5.80);(13.70, 125.99, 330.60)
107,35;Left Hand Presence Physics;(0.35, 0.64, 6.07);(10.84, 134.85, 7.02)
107,35;Right Hand Presence Physics;(0.33, 0.65, 5.80);(13.70, 125.99, 330.60)
107,35;Left Hand Presence Physics;(0.35, 0.64, 6.07);(10.84, 134.85, 7.02)
107,35;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
107,35;Metal Cube;(-0.71, 0.07, 8.36);(318.46, 150.54, 356.45);False
107,8612;Right Hand Presence Physics;(0.26, 0.61, 5.77);(17.05, 147.65, 358.72)
107,8612;Left Hand Presence Physics;(0.34, 0.64, 6.08);(11.28, 134.33, 11.03)
107,8612;Right Hand Presence Physics;(0.26, 0.61, 5.77);(17.05, 147.65, 358.72)
107,8612;Left Hand Presence Physics;(0.34, 0.64, 6.08);(11.28, 134.33, 11.03)
107,8612;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
107,8612;Metal Cube;(-0.74, 0.05, 8.41);(270.00, 147.86, 0.00);False
108,3634;Right Hand Presence Physics;(0.20, 0.61, 5.76);(15.64, 152.91, 8.89)
108,3634;Left Hand Presence Physics;(0.31, 0.65, 6.03);(10.82, 144.02, 10.64)
108,3634;Right Hand Presence Physics;(0.20, 0.61, 5.76);(15.64, 152.91, 8.89)
108,3634;Left Hand Presence Physics;(0.31, 0.65, 6.03);(10.82, 144.02, 10.64)
108,3634;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
108,3634;Metal Cube;(-0.74, 0.05, 8.41);(270.00, 147.86, 0.00);False
108,8646;Right Hand Presence Physics;(0.19, 0.62, 5.75);(19.38, 156.82, 5.22)
108,8646;Left Hand Presence Physics;(0.32, 0.64, 6.01);(20.41, 143.93, 13.47)
108,8646;Right Hand Presence Physics;(0.19, 0.62, 5.75);(19.38, 156.82, 5.22)
108,8646;Left Hand Presence Physics;(0.32, 0.64, 6.01);(20.41, 143.93, 13.47)
108,8646;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
108,8646;Metal Cube;(-0.74, 0.05, 8.41);(270.00, 147.86, 0.00);False
109,3732;Right Hand Presence Physics;(0.19, 0.62, 5.74);(20.55, 153.68, 357.13)
109,3732;Left Hand Presence Physics;(0.31, 0.64, 6.02);(18.37, 144.46, 14.66)
109,3732;Right Hand Presence Physics;(0.19, 0.62, 5.74);(20.55, 153.68, 357.13)
109,3732;Left Hand Presence Physics;(0.31, 0.64, 6.02);(18.37, 144.46, 14.66)
109,3732;Rubber Cube;(-0.21, 0.05, 5.10);(0.00, 178.98, 180.00);False
109,3732;Metal Cube;(-0.74, 0.05, 8.41);(270.00, 147.86, 0.00);False
109,8744;Right Hand Presence Physics;(0.20, 0.64, 5.76);(16.25, 151.03, 1.73)
109,8744;Left Hand Presence Physics;(0.31, 0.65, 6.02);(15.60, 143.05, 12.03)
109,8744;Right Hand Presence Physics;(0.20, 0.64, 5.76);(16.25, 151.03, 1.73)
109,8744;Left Hand Presence Physics;(0.31, 0.65, 6.02);(15.60, 143.05, 12.03)
109,8744;Rubber Cube;(-0.21, 1.19, 5.60);(0.00, 178.98, 180.00);False
109,8744;Metal Cube;(0.17, 1.19, 5.60);(270.00, 147.86, 0.00);False
110,3766;Right Hand Presence Physics;(0.15, 0.62, 5.74);(15.41, 159.70, 5.90)
110,3766;Left Hand Presence Physics;(0.30, 0.65, 6.02);(15.56, 143.49, 12.82)
110,3766;Right Hand Presence Physics;(0.15, 0.62, 5.74);(15.41, 159.70, 5.90)
110,3766;Left Hand Presence Physics;(0.30, 0.65, 6.02);(15.56, 143.49, 12.82)
110,3766;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 178.98, 180.00);False
110,3766;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
110,878;Right Hand Presence Physics;(0.02, 0.60, 5.76);(16.53, 170.10, 9.36)
110,878;Left Hand Presence Physics;(0.29, 0.64, 6.00);(15.27, 148.58, 14.78)
110,878;Right Hand Presence Physics;(0.02, 0.60, 5.76);(16.53, 170.10, 9.36)
110,878;Left Hand Presence Physics;(0.29, 0.64, 6.00);(15.27, 148.58, 14.78)
110,878;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 178.98, 180.00);False
110,878;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
111,3943;Right Hand Presence Physics;(0.08, 0.64, 5.75);(13.23, 156.66, 17.41)
111,3943;Left Hand Presence Physics;(0.22, 0.66, 5.93);(13.39, 163.61, 12.21)
111,3943;Right Hand Presence Physics;(0.08, 0.64, 5.75);(13.23, 156.66, 17.41)
111,3943;Left Hand Presence Physics;(0.22, 0.66, 5.93);(13.39, 163.61, 12.21)
111,3943;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 178.98, 180.00);False
111,3943;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
111,9073;Right Hand Presence Physics;(0.08, 0.64, 5.75);(13.26, 156.46, 17.51)
111,9073;Left Hand Presence Physics;(0.22, 0.66, 5.93);(13.39, 163.61, 12.21)
111,9073;Right Hand Presence Physics;(0.08, 0.64, 5.75);(13.26, 156.46, 17.51)
111,9073;Left Hand Presence Physics;(0.22, 0.66, 5.93);(13.39, 163.61, 12.21)
111,9073;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 178.98, 180.00);False
111,9073;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
112,4303;Right Hand Presence Physics;(-0.18, 0.64, 5.67);(1.49, 192.99, 32.82)
112,4303;Left Hand Presence Physics;(0.20, 0.64, 5.92);(16.80, 165.52, 13.42)
112,4303;Right Hand Presence Physics;(-0.18, 0.64, 5.67);(1.49, 192.99, 32.82)
112,4303;Left Hand Presence Physics;(0.20, 0.64, 5.92);(16.80, 165.52, 13.42)
112,4303;Rubber Cube;(-2.13, 0.56, 5.20);(9.65, 173.87, 94.72);False
112,4303;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
112,9403;Right Hand Presence Physics;(-0.19, 0.62, 5.69);(2.93, 193.40, 31.83)
112,9403;Left Hand Presence Physics;(0.20, 0.64, 5.92);(15.59, 165.44, 12.78)
112,9403;Right Hand Presence Physics;(-0.19, 0.62, 5.69);(2.93, 193.40, 31.83)
112,9403;Left Hand Presence Physics;(0.20, 0.64, 5.92);(15.59, 165.44, 12.78)
112,9403;Rubber Cube;(-7.05, 0.76, 4.19);(0.03, 169.43, 240.21);False
112,9403;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
113,4545;Right Hand Presence Physics;(-0.09, 0.61, 5.75);(5.71, 187.18, 34.13)
113,4545;Left Hand Presence Physics;(0.24, 0.64, 5.97);(14.75, 164.52, 14.91)
113,4545;Right Hand Presence Physics;(-0.09, 0.61, 5.75);(5.71, 187.18, 34.13)
113,4545;Left Hand Presence Physics;(0.24, 0.64, 5.97);(14.75, 164.52, 14.91)
113,4545;Rubber Cube;(-10.04, 0.26, 3.60);(359.90, 168.79, 310.80);False
113,4545;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
113,9633;Right Hand Presence Physics;(-0.09, 0.61, 5.82);(3.12, 198.96, 32.10)
113,9633;Left Hand Presence Physics;(0.27, 0.59, 5.99);(18.89, 179.02, 11.65)
113,9633;Right Hand Presence Physics;(-0.09, 0.61, 5.82);(3.12, 198.96, 32.10)
113,9633;Left Hand Presence Physics;(0.27, 0.59, 5.99);(18.89, 179.02, 11.65)
113,9633;Rubber Cube;(-10.96, 0.08, 3.43);(0.16, 169.62, 222.98);False
113,9633;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
114,4683;Right Hand Presence Physics;(-0.12, 0.65, 5.91);(5.77, 203.45, 23.51)
114,4683;Left Hand Presence Physics;(0.21, 0.66, 6.00);(10.16, 187.23, 16.27)
114,4683;Right Hand Presence Physics;(-0.12, 0.65, 5.91);(5.77, 203.45, 23.51)
114,4683;Left Hand Presence Physics;(0.21, 0.66, 6.00);(10.16, 187.23, 16.27)
114,4683;Rubber Cube;(-11.21, 0.05, 3.38);(0.00, 169.59, 0.00);False
114,4683;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
114,974;Right Hand Presence Physics;(-0.11, 0.66, 5.90);(9.99, 200.80, 11.69)
114,974;Left Hand Presence Physics;(0.21, 0.67, 6.01);(8.84, 185.64, 17.99)
114,974;Right Hand Presence Physics;(-0.11, 0.66, 5.90);(9.99, 200.80, 11.69)
114,974;Left Hand Presence Physics;(0.21, 0.67, 6.01);(8.84, 185.64, 17.99)
114,974;Rubber Cube;(-11.21, 0.05, 3.38);(0.00, 169.59, 0.00);False
114,974;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
115,487;Right Hand Presence Physics;(-0.11, 0.67, 5.89);(8.63, 200.41, 11.18)
115,487;Left Hand Presence Physics;(0.21, 0.67, 6.01);(9.21, 184.64, 18.42)
115,487;Right Hand Presence Physics;(-0.11, 0.67, 5.89);(8.63, 200.41, 11.18)
115,487;Left Hand Presence Physics;(0.21, 0.67, 6.01);(9.21, 184.64, 18.42)
115,487;Rubber Cube;(-0.21, 0.58, 5.60);(0.00, 169.59, 0.00);False
115,487;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
116,0044;Right Hand Presence Physics;(-0.14, 0.69, 5.87);(3.21, 206.16, 16.57)
116,0044;Left Hand Presence Physics;(0.22, 0.67, 6.01);(9.34, 184.17, 17.96)
116,0044;Right Hand Presence Physics;(-0.14, 0.69, 5.87);(3.21, 206.16, 16.57)
116,0044;Left Hand Presence Physics;(0.22, 0.67, 6.01);(9.34, 184.17, 17.96)
116,0044;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 169.59, 0.00);False
116,0044;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
116,5072;Right Hand Presence Physics;(-0.22, 0.66, 5.72);(3.54, 203.55, 26.08)
116,5072;Left Hand Presence Physics;(0.16, 0.67, 5.95);(9.85, 174.35, 15.11)
116,5072;Right Hand Presence Physics;(-0.22, 0.66, 5.72);(3.54, 203.55, 26.08)
116,5072;Left Hand Presence Physics;(0.16, 0.67, 5.95);(9.85, 174.35, 15.11)
116,5072;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 169.59, 0.00);False
116,5072;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
117,0216;Right Hand Presence Physics;(-0.22, 0.63, 5.67);(5.57, 201.03, 28.80)
117,0216;Left Hand Presence Physics;(0.18, 0.65, 5.95);(13.34, 168.00, 15.37)
117,0216;Right Hand Presence Physics;(-0.22, 0.63, 5.67);(5.57, 201.03, 28.80)
117,0216;Left Hand Presence Physics;(0.18, 0.65, 5.95);(13.34, 168.00, 15.37)
117,0216;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 169.59, 0.00);False
117,0216;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
117,5249;Right Hand Presence Physics;(-0.20, 0.62, 5.66);(351.04, 212.90, 25.82)
117,5249;Left Hand Presence Physics;(0.20, 0.65, 5.96);(13.32, 167.53, 15.46)
117,5249;Right Hand Presence Physics;(-0.20, 0.62, 5.66);(351.04, 212.90, 25.82)
117,5249;Left Hand Presence Physics;(0.20, 0.65, 5.96);(13.32, 167.53, 15.46)
117,5249;Rubber Cube;(-0.20, 0.55, 5.60);(0.00, 169.60, 4.53);False
117,5249;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
118,0399;Right Hand Presence Physics;(-0.16, 0.62, 5.66);(335.23, 222.60, 25.39)
118,0399;Left Hand Presence Physics;(0.21, 0.65, 5.96);(13.49, 166.72, 15.73)
118,0399;Right Hand Presence Physics;(-0.16, 0.62, 5.66);(335.23, 222.60, 25.39)
118,0399;Left Hand Presence Physics;(0.21, 0.65, 5.96);(13.49, 166.72, 15.73)
118,0399;Rubber Cube;(-0.19, 0.56, 5.60);(0.00, 168.40, 21.46);False
